day,zone_id,w1,w2,w3,drift_index,flood_event,land_use,drain_material,drain_age_yrs,year
1890,1891,0.05,0.3957,0.5543,0.1187,0,residential_dense,pvc,22,5.18
1890,1923,0.2753,0.5018,0.2229,0.0842,0,commercial,hdpe,13,5.18
1890,1946,0.3916,0.5584,0.05,0.1172,0,green_space,concrete,10,5.18
1890,1996,0.2654,0.6845,0.05,0.1188,0,residential_light,cast_iron,10,5.18
1890,2006,0.3267,0.6221,0.0512,0.0934,0,industrial,pvc,27,5.18
1890,2023,0.2722,0.6778,0.05,0.0763,0,mixed_use,pvc,19,5.18
1890,2028,0.1422,0.8078,0.05,0.1181,0,mixed_use,pvc,11,5.18
1890,2032,0.4189,0.5311,0.05,0.0772,0,green_space,hdpe,16,5.18
1890,2089,0.318,0.632,0.05,0.0672,0,residential_light,hdpe,24,5.18
1890,2125,0.3067,0.6433,0.05,0.1242,0,green_space,clay,33,5.18
1890,2146,0.05,0.9,0.05,0.1054,0,residential_light,clay,5,5.18
1890,2198,0.4032,0.5468,0.05,0.118,0,green_space,concrete,4,5.18
1890,2209,0.3664,0.5836,0.05,0.1037,0,green_space,concrete,27,5.18
1890,2218,0.3295,0.6204,0.0501,0.0989,0,residential_dense,concrete,27,5.18
1890,2247,0.3548,0.5952,0.05,0.1133,0,green_space,concrete,29,5.18
1890,2257,0.2051,0.7448,0.0501,0.1129,0,industrial,pvc,31,5.18
1890,2305,0.0866,0.8633,0.0501,0.1218,0,industrial,concrete,4,5.18
1890,2327,0.3291,0.6209,0.05,0.1115,0,residential_dense,concrete,5,5.18
1890,2358,0.2746,0.6754,0.05,0.103,0,residential_light,pvc,2,5.18
1890,2412,0.1781,0.5518,0.2701,0.0782,0,residential_light,concrete,27,5.18
1890,2419,0.2233,0.7267,0.05,0.1149,0,residential_light,cast_iron,4,5.18
1890,2428,0.3913,0.5587,0.05,0.1048,0,green_space,hdpe,16,5.18
1890,2450,0.3832,0.5668,0.05,0.0846,0,green_space,pvc,32,5.18
1890,2458,0.3633,0.5867,0.05,0.1078,0,green_space,hdpe,26,5.18
1890,2460,0.2553,0.6947,0.05,0.0997,0,residential_light,concrete,28,5.18
1890,2465,0.0933,0.6403,0.2664,0.0843,0,residential_light,cast_iron,25,5.18
1890,2483,0.05,0.5874,0.3626,0.081,0,residential_light,hdpe,26,5.18
1920,7,0.3979,0.5521,0.05,0.1332,0,green_space,pvc,11,5.26
1920,20,0.1635,0.7865,0.05,0.1128,0,residential_light,pvc,17,5.26
1920,39,0.1213,0.8287,0.05,0.1225,0,residential_light,pvc,13,5.26
1920,40,0.2532,0.6967,0.0501,0.1695,0,industrial,concrete,31,5.26
1920,52,0.4023,0.5477,0.05,0.103,0,green_space,cast_iron,27,5.26
1920,94,0.08,0.8698,0.0502,0.2357,0,industrial,clay,2,5.26
1920,144,0.0501,0.4684,0.4816,0.1167,0,industrial,clay,25,5.26
1920,147,0.1412,0.8065,0.0523,0.1578,0,industrial,hdpe,26,5.26
1920,165,0.2954,0.6545,0.0501,0.1457,0,residential_dense,hdpe,33,5.26
1920,186,0.3453,0.6047,0.05,0.1229,0,green_space,pvc,15,5.26
1920,221,0.4172,0.5327,0.05,0.0759,0,residential_light,hdpe,4,5.26
1920,238,0.05,0.5021,0.4478,0.0804,0,residential_dense,concrete,22,5.26
1920,252,0.2418,0.7082,0.05,0.1283,0,green_space,clay,33,5.26
1920,258,0.3505,0.5995,0.05,0.0909,0,residential_light,concrete,12,5.26
1920,277,0.2816,0.6684,0.05,0.1081,0,residential_dense,concrete,13,5.26
1920,293,0.0818,0.8681,0.0501,0.1843,0,industrial,clay,2,5.26
1920,334,0.3862,0.5638,0.05,0.1315,0,green_space,concrete,13,5.26
1920,344,0.05,0.5912,0.3588,0.0902,0,residential_light,pvc,27,5.26
1920,387,0.1651,0.7848,0.0501,0.1622,0,industrial,clay,13,5.26
1920,400,0.05,0.9,0.05,0.1098,0,industrial,cast_iron,31,5.26
1920,411,0.05,0.9,0.05,0.1194,0,residential_dense,concrete,3,5.26
1920,430,0.2806,0.6693,0.05,0.1285,0,green_space,cast_iron,21,5.26
1920,450,0.0955,0.8543,0.0502,0.2359,0,industrial,clay,13,5.26
1920,512,0.2035,0.7464,0.0501,0.1473,0,industrial,pvc,4,5.26
1920,520,0.05,0.5773,0.3727,0.1067,0,mixed_use,pvc,25,5.26
1920,564,0.1072,0.8427,0.0501,0.1262,0,industrial,concrete,28,5.26
1920,586,0.1276,0.6704,0.202,0.0876,0,residential_light,cast_iron,24,5.26
1920,603,0.0535,0.5071,0.4394,0.0953,0,residential_light,concrete,27,5.26
1920,667,0.05,0.9,0.05,0.1269,0,commercial,concrete,28,5.26
1920,668,0.3253,0.6247,0.05,0.0996,0,mixed_use,pvc,17,5.26
1920,675,0.05,0.8999,0.05,0.1595,0,mixed_use,clay,6,5.26
1920,681,0.1887,0.7612,0.05,0.1047,0,mixed_use,pvc,6,5.26
1920,694,0.05,0.9,0.05,0.1249,0,residential_dense,concrete,11,5.26
1920,712,0.1099,0.84,0.0501,0.1356,0,industrial,hdpe,8,5.26
1920,717,0.05,0.8999,0.05,0.1651,0,mixed_use,clay,14,5.26
1920,718,0.1765,0.7731,0.0504,0.1151,0,residential_dense,cast_iron,26,5.26
1920,750,0.4123,0.5377,0.05,0.1001,0,green_space,pvc,5,5.26
1920,773,0.2031,0.7466,0.0503,0.1249,0,mixed_use,concrete,31,5.26
1920,774,0.05,0.8999,0.05,0.1856,0,mixed_use,clay,20,5.26
1920,785,0.2847,0.6652,0.0501,0.1468,0,commercial,concrete,30,5.26
1920,793,0.0698,0.5131,0.4171,0.0823,0,residential_light,cast_iron,30,5.26
1920,812,0.1611,0.6884,0.1506,0.09,0,residential_dense,cast_iron,23,5.26
1920,819,0.05,0.5636,0.3864,0.0666,0,residential_dense,hdpe,24,5.26
1920,834,0.2784,0.6325,0.0891,0.126,0,commercial,hdpe,22,5.26
1920,854,0.3055,0.5067,0.1878,0.0589,0,residential_dense,hdpe,20,5.26
1920,859,0.3265,0.6234,0.05,0.1082,0,industrial,cast_iron,33,5.26
1920,974,0.2367,0.5107,0.2525,0.0763,0,mixed_use,hdpe,21,5.26
1920,977,0.0501,0.276,0.6739,0.1628,0,commercial,clay,16,5.26
1920,986,0.05,0.8999,0.05,0.1521,0,commercial,concrete,3,5.26
1920,1011,0.166,0.784,0.0501,0.1407,0,mixed_use,pvc,10,5.26
1920,1013,0.1972,0.4916,0.3112,0.0902,0,mixed_use,pvc,22,5.26
1920,1020,0.1893,0.642,0.1687,0.0964,0,commercial,concrete,20,5.26
1920,1028,0.0501,0.6325,0.3174,0.1588,0,commercial,cast_iron,13,5.26
1920,1036,0.05,0.4805,0.4695,0.0602,0,commercial,pvc,18,5.26
1920,1073,0.2157,0.5504,0.2339,0.0949,0,commercial,hdpe,11,5.26
1920,1080,0.2005,0.7494,0.0501,0.1175,0,commercial,concrete,6,5.26
1920,1110,0.2474,0.7026,0.0501,0.127,0,residential_dense,cast_iron,9,5.26
1920,1196,0.3156,0.6344,0.05,0.098,0,residential_light,hdpe,5,5.26
1920,1206,0.3187,0.6313,0.05,0.1583,0,green_space,clay,5,5.26
1920,1253,0.0501,0.8056,0.1444,0.1417,0,residential_light,clay,25,5.26
1920,1288,0.05,0.8999,0.05,0.1607,0,residential_dense,concrete,31,5.26
1920,1319,0.3534,0.5965,0.05,0.0982,0,commercial,concrete,31,5.26
1920,1324,0.3478,0.6021,0.05,0.0851,0,commercial,pvc,12,5.26
1920,1364,0.2825,0.6674,0.0501,0.1201,0,residential_dense,concrete,4,5.26
1920,1380,0.3144,0.6355,0.05,0.0999,0,mixed_use,pvc,7,5.26
1920,1407,0.3725,0.5775,0.05,0.1147,0,green_space,concrete,24,5.26
1920,1419,0.05,0.8999,0.05,0.1382,0,commercial,hdpe,13,5.26
1920,1472,0.2311,0.7188,0.0501,0.1585,0,commercial,pvc,5,5.26
1920,1502,0.1693,0.7807,0.0501,0.1268,0,residential_dense,cast_iron,9,5.26
1920,1510,0.1194,0.8306,0.0501,0.106,0,residential_dense,concrete,14,5.26
1920,1520,0.3579,0.5921,0.05,0.1014,0,commercial,concrete,30,5.26
1920,1525,0.05,0.5164,0.4336,0.113,0,commercial,concrete,16,5.26
1920,1552,0.05,0.53,0.42,0.0999,0,residential_dense,cast_iron,23,5.26
1920,1554,0.0501,0.8999,0.0501,0.2032,0,industrial,cast_iron,34,5.26
1920,1590,0.05,0.5334,0.4166,0.1033,0,industrial,cast_iron,22,5.26
1920,1609,0.3151,0.6349,0.05,0.1375,0,green_space,clay,5,5.26
1920,1624,0.2914,0.6585,0.05,0.1224,0,mixed_use,concrete,15,5.26
1920,1631,0.05,0.4724,0.4776,0.1162,0,mixed_use,cast_iron,27,5.26
1920,1646,0.05,0.233,0.717,0.0991,0,residential_light,clay,31,5.26
1920,1682,0.2853,0.6646,0.0501,0.1258,0,commercial,concrete,2,5.26
1920,1740,0.072,0.3619,0.5661,0.1305,1,industrial,clay,23,5.26
1920,1764,0.268,0.682,0.05,0.1024,0,mixed_use,concrete,19,5.26
1920,1784,0.1019,0.848,0.0501,0.1432,0,residential_dense,concrete,33,5.26
1920,1788,0.3281,0.6219,0.05,0.1091,0,green_space,pvc,29,5.26
1920,1795,0.05,0.5342,0.4158,0.1005,0,industrial,pvc,23,5.26
1920,1808,0.1491,0.8008,0.0501,0.1442,0,industrial,hdpe,4,5.26
1920,1820,0.2635,0.6864,0.05,0.094,0,mixed_use,hdpe,2,5.26
1920,1822,0.2813,0.6687,0.0501,0.1251,0,residential_dense,concrete,34,5.26
1920,1826,0.1816,0.4712,0.3471,0.0746,0,mixed_use,hdpe,23,5.26
1920,1828,0.1575,0.7924,0.05,0.1006,0,mixed_use,pvc,3,5.26
1920,1877,0.3424,0.6076,0.05,0.0998,0,commercial,hdpe,32,5.26
1920,1880,0.05,0.7795,0.1705,0.1315,0,commercial,cast_iron,24,5.26
1920,1882,0.3328,0.6171,0.05,0.0924,0,mixed_use,hdpe,4,5.26
1920,1891,0.05,0.3926,0.5574,0.1152,0,residential_dense,pvc,22,5.26
1920,1923,0.2703,0.5109,0.2189,0.0839,0,commercial,hdpe,13,5.26
1920,1946,0.3892,0.5608,0.05,0.1196,0,green_space,concrete,10,5.26
1920,1996,0.2574,0.6926,0.05,0.1107,0,residential_light,cast_iron,10,5.26
1920,2006,0.3158,0.6342,0.0501,0.1319,0,industrial,pvc,27,5.26
1920,2023,0.2639,0.6861,0.05,0.0864,0,mixed_use,pvc,19,5.26
1920,2028,0.1232,0.8267,0.0501,0.1224,0,mixed_use,pvc,11,5.26
1920,2032,0.4174,0.5326,0.05,0.0803,0,green_space,hdpe,16,5.26
1920,2089,0.3131,0.6369,0.05,0.0737,0,residential_light,hdpe,24,5.26
1920,2125,0.2998,0.6502,0.05,0.1344,0,green_space,clay,33,5.26
1920,2146,0.05,0.9,0.05,0.1391,0,residential_light,clay,5,5.26
1920,2198,0.401,0.549,0.05,0.1215,0,green_space,concrete,4,5.26
1920,2209,0.3636,0.5864,0.05,0.1082,0,green_space,concrete,27,5.26
1920,2218,0.321,0.6287,0.0503,0.1003,0,residential_dense,concrete,27,5.26
1920,2247,0.3511,0.5989,0.05,0.1188,0,green_space,concrete,29,5.26
1920,2257,0.1869,0.763,0.0501,0.1411,0,industrial,pvc,31,5.26
1920,2305,0.0656,0.8843,0.0501,0.1385,0,industrial,concrete,4,5.26
1920,2327,0.3208,0.6291,0.0501,0.1228,0,residential_dense,concrete,5,5.26
1920,2358,0.2673,0.6827,0.05,0.1095,0,residential_light,pvc,2,5.26
1920,2412,0.1717,0.5605,0.2679,0.0765,0,residential_light,concrete,27,5.26
1920,2419,0.2146,0.7354,0.05,0.117,0,residential_light,cast_iron,4,5.26
1920,2428,0.3887,0.5613,0.05,0.1052,0,green_space,hdpe,16,5.26
1920,2450,0.3801,0.5699,0.05,0.0932,0,green_space,pvc,32,5.26
1920,2458,0.3601,0.5899,0.05,0.102,0,green_space,hdpe,26,5.26
1920,2460,0.2444,0.7056,0.05,0.1169,0,residential_light,concrete,28,5.26
1920,2465,0.083,0.6528,0.2643,0.0903,0,residential_light,cast_iron,25,5.26
1920,2483,0.05,0.5909,0.3591,0.0866,0,residential_light,hdpe,26,5.26
1950,7,0.3936,0.5563,0.05,0.1371,0,green_space,pvc,11,5.34
1950,20,0.1463,0.8037,0.0501,0.1376,0,residential_light,pvc,17,5.34
1950,39,0.1006,0.8493,0.0501,0.1332,0,residential_light,pvc,13,5.34
1950,40,0.2331,0.7168,0.0501,0.1798,0,industrial,concrete,31,5.34
1950,52,0.3998,0.5502,0.05,0.1018,0,green_space,cast_iron,27,5.34
1950,94,0.0559,0.8933,0.0509,0.2787,1,industrial,clay,2,5.34
1950,144,0.0501,0.4594,0.4905,0.1443,0,industrial,clay,25,5.34
1950,147,0.1192,0.8307,0.0501,0.1601,0,industrial,hdpe,26,5.34
1950,165,0.2815,0.6684,0.0501,0.1559,0,residential_dense,hdpe,33,5.34
1950,186,0.3405,0.6095,0.05,0.129,0,green_space,pvc,15,5.34
1950,221,0.4144,0.5356,0.05,0.0753,0,residential_light,hdpe,4,5.34
1950,238,0.05,0.498,0.452,0.074,0,residential_dense,concrete,22,5.34
1950,252,0.2305,0.7194,0.05,0.1431,0,green_space,clay,33,5.34
1950,258,0.3447,0.6053,0.05,0.0996,0,residential_light,concrete,12,5.34
1950,277,0.2673,0.6826,0.0501,0.1371,0,residential_dense,concrete,13,5.34
1950,293,0.0512,0.8986,0.0502,0.1991,0,industrial,clay,2,5.34
1950,334,0.3826,0.5674,0.05,0.1379,0,green_space,concrete,13,5.34
1950,344,0.05,0.594,0.3559,0.0963,0,residential_light,pvc,27,5.34
1950,387,0.1441,0.8058,0.0501,0.163,0,industrial,clay,13,5.34
1950,400,0.05,0.8999,0.05,0.1591,0,industrial,cast_iron,31,5.34
1950,411,0.05,0.8999,0.05,0.1436,0,residential_dense,concrete,3,5.34
1950,430,0.2747,0.6753,0.05,0.1317,0,green_space,cast_iron,21,5.34
1950,450,0.0684,0.8812,0.0505,0.2534,1,industrial,clay,13,5.34
1950,512,0.1832,0.7667,0.0501,0.1468,0,industrial,pvc,4,5.34
1950,520,0.0501,0.5801,0.3699,0.1206,0,mixed_use,pvc,25,5.34
1950,564,0.0807,0.8692,0.0501,0.1511,0,industrial,concrete,28,5.34
1950,586,0.1158,0.6859,0.1983,0.0941,0,residential_light,cast_iron,24,5.34
1950,603,0.05,0.5096,0.4404,0.1058,0,residential_light,concrete,27,5.34
1950,667,0.05,0.8999,0.05,0.1678,0,commercial,concrete,28,5.34
1950,668,0.3166,0.6333,0.05,0.1088,0,mixed_use,pvc,17,5.34
1950,675,0.05,0.8999,0.05,0.1647,0,mixed_use,clay,6,5.34
1950,681,0.1741,0.7759,0.0501,0.1217,0,mixed_use,pvc,6,5.34
1950,694,0.05,0.8999,0.05,0.1593,0,residential_dense,concrete,11,5.34
1950,712,0.0827,0.8671,0.0501,0.1742,0,industrial,hdpe,8,5.34
1950,717,0.0501,0.8999,0.0501,0.2029,0,mixed_use,clay,14,5.34
1950,718,0.1575,0.7924,0.0501,0.1401,0,residential_dense,cast_iron,26,5.34
1950,750,0.4097,0.5403,0.05,0.1006,0,green_space,pvc,5,5.34
1950,773,0.1839,0.7645,0.0516,0.1377,0,mixed_use,concrete,31,5.34
1950,774,0.0501,0.8999,0.0501,0.2272,0,mixed_use,clay,20,5.34
1950,785,0.2695,0.6803,0.0502,0.1843,1,commercial,concrete,30,5.34
1950,793,0.0537,0.5229,0.4234,0.095,0,residential_light,cast_iron,30,5.34
1950,812,0.1434,0.7015,0.1551,0.0964,0,residential_dense,cast_iron,23,5.34
1950,819,0.05,0.5589,0.391,0.084,0,residential_dense,hdpe,24,5.34
1950,834,0.2622,0.6461,0.0917,0.1565,0,commercial,hdpe,22,5.34
1950,854,0.2986,0.5102,0.1913,0.0638,0,residential_dense,hdpe,20,5.34
1950,859,0.3166,0.6333,0.0501,0.1279,0,industrial,cast_iron,33,5.34
1950,974,0.2303,0.5188,0.2509,0.0716,0,mixed_use,hdpe,21,5.34
1950,977,0.05,0.2703,0.6797,0.1602,1,commercial,clay,16,5.34
1950,986,0.05,0.8999,0.05,0.187,0,commercial,concrete,3,5.34
1950,1011,0.1464,0.8035,0.0501,0.1451,0,mixed_use,pvc,10,5.34
1950,1013,0.1865,0.5001,0.3134,0.0881,0,mixed_use,pvc,22,5.34
1950,1020,0.1697,0.6559,0.1744,0.1201,0,commercial,concrete,20,5.34
1950,1028,0.0501,0.6406,0.3093,0.168,0,commercial,cast_iron,13,5.34
1950,1036,0.05,0.4741,0.4758,0.0537,0,commercial,pvc,18,5.34
1950,1073,0.2053,0.5629,0.2318,0.0956,0,commercial,hdpe,11,5.34
1950,1080,0.1842,0.7657,0.0501,0.1335,0,commercial,concrete,6,5.34
1950,1110,0.234,0.7159,0.0501,0.1354,0,residential_dense,cast_iron,9,5.34
1950,1196,0.3078,0.6422,0.05,0.1182,0,residential_light,hdpe,5,5.34
1950,1206,0.3116,0.6384,0.05,0.1618,0,green_space,clay,5,5.34
1950,1253,0.0501,0.8202,0.1296,0.213,0,residential_light,clay,25,5.34
1950,1288,0.0501,0.8999,0.0501,0.213,0,residential_dense,concrete,31,5.34
1950,1319,0.3457,0.6042,0.0501,0.1246,0,commercial,concrete,31,5.34
1950,1324,0.3404,0.6095,0.0501,0.0961,0,commercial,pvc,12,5.34
1950,1364,0.2723,0.6776,0.0501,0.1244,0,residential_dense,concrete,4,5.34
1950,1380,0.3063,0.6436,0.05,0.1092,0,mixed_use,pvc,7,5.34
1950,1407,0.3683,0.5817,0.05,0.1187,0,green_space,concrete,24,5.34
1950,1419,0.05,0.8999,0.05,0.1617,0,commercial,hdpe,13,5.34
1950,1472,0.21,0.7398,0.0501,0.2046,0,commercial,pvc,5,5.34
1950,1502,0.1514,0.7986,0.0501,0.1216,0,residential_dense,cast_iron,9,5.34
1950,1510,0.0999,0.85,0.0501,0.1294,0,residential_dense,concrete,14,5.34
1950,1520,0.3495,0.6004,0.0501,0.1216,0,commercial,concrete,30,5.34
1950,1525,0.0501,0.5141,0.4358,0.1211,0,commercial,concrete,16,5.34
1950,1552,0.05,0.5307,0.4193,0.1001,0,residential_dense,cast_iron,23,5.34
1950,1554,0.05,0.8999,0.05,0.1642,0,industrial,cast_iron,34,5.34
1950,1590,0.05,0.5324,0.4176,0.1107,0,industrial,cast_iron,22,5.34
1950,1609,0.3081,0.6419,0.05,0.1416,0,green_space,clay,5,5.34
1950,1624,0.2807,0.6692,0.05,0.1217,0,mixed_use,concrete,15,5.34
1950,1631,0.05,0.4707,0.4792,0.1184,0,mixed_use,cast_iron,27,5.34
1950,1646,0.0501,0.2167,0.7332,0.101,0,residential_light,clay,31,5.34
1950,1682,0.2736,0.6763,0.0501,0.1216,0,commercial,concrete,2,5.34
1950,1740,0.0645,0.3613,0.5742,0.1287,1,industrial,clay,23,5.34
1950,1764,0.2566,0.6934,0.0501,0.1133,0,mixed_use,concrete,19,5.34
1950,1784,0.0741,0.8758,0.0501,0.1551,0,residential_dense,concrete,33,5.34
1950,1788,0.3222,0.6278,0.05,0.1188,0,green_space,pvc,29,5.34
1950,1795,0.0501,0.5235,0.4265,0.1203,0,industrial,pvc,23,5.34
1950,1808,0.1281,0.8219,0.0501,0.1385,0,industrial,hdpe,4,5.34
1950,1820,0.2543,0.6956,0.05,0.1077,0,mixed_use,hdpe,2,5.34
1950,1822,0.2671,0.6828,0.0501,0.1417,0,residential_dense,concrete,34,5.34
1950,1826,0.1703,0.4773,0.3525,0.0711,0,mixed_use,hdpe,23,5.34
1950,1828,0.1419,0.808,0.0501,0.1376,0,mixed_use,pvc,3,5.34
1950,1877,0.3364,0.613,0.0506,0.1379,1,commercial,hdpe,32,5.34
1950,1880,0.05,0.7814,0.1686,0.1525,0,commercial,cast_iron,24,5.34
1950,1882,0.3256,0.6243,0.05,0.1035,0,mixed_use,hdpe,4,5.34
1950,1891,0.0501,0.3839,0.566,0.1126,0,residential_dense,pvc,22,5.34
1950,1923,0.2627,0.5194,0.2179,0.0907,0,commercial,hdpe,13,5.34
1950,1946,0.386,0.5639,0.05,0.1245,0,green_space,concrete,10,5.34
1950,1996,0.2467,0.7033,0.05,0.1365,0,residential_light,cast_iron,10,5.34
1950,2006,0.3033,0.6466,0.0501,0.145,0,industrial,pvc,27,5.34
1950,2023,0.2534,0.6966,0.0501,0.0991,0,mixed_use,pvc,19,5.34
1950,2028,0.0981,0.8518,0.0501,0.1589,0,mixed_use,pvc,11,5.34
1950,2032,0.4154,0.5346,0.05,0.0813,0,green_space,hdpe,16,5.34
1950,2089,0.3064,0.6435,0.05,0.0742,0,residential_light,hdpe,24,5.34
1950,2125,0.2907,0.6593,0.05,0.1407,0,green_space,clay,33,5.34
1950,2146,0.05,0.8999,0.05,0.1695,0,residential_light,clay,5,5.34
1950,2198,0.3981,0.5519,0.05,0.1226,0,green_space,concrete,4,5.34
1950,2209,0.3596,0.5904,0.05,0.1096,0,green_space,concrete,27,5.34
1950,2218,0.3108,0.6391,0.0501,0.1119,0,residential_dense,concrete,27,5.34
1950,2247,0.3462,0.6038,0.05,0.1215,0,green_space,concrete,29,5.34
1950,2257,0.1693,0.7805,0.0503,0.1856,1,industrial,pvc,31,5.34
1950,2305,0.05,0.8999,0.05,0.158,0,industrial,concrete,4,5.34
1950,2327,0.3106,0.6393,0.0501,0.1247,0,residential_dense,concrete,5,5.34
1950,2358,0.2577,0.6922,0.05,0.1204,0,residential_light,pvc,2,5.34
1950,2412,0.1629,0.5703,0.2668,0.079,0,residential_light,concrete,27,5.34
1950,2419,0.2027,0.7472,0.05,0.1286,0,residential_light,cast_iron,4,5.34
1950,2428,0.3853,0.5646,0.05,0.1167,0,green_space,hdpe,16,5.34
1950,2450,0.3759,0.5741,0.05,0.0934,0,green_space,pvc,32,5.34
1950,2458,0.3558,0.5941,0.05,0.1092,0,green_space,hdpe,26,5.34
1950,2460,0.2302,0.7197,0.0501,0.1293,0,residential_light,concrete,28,5.34
1950,2465,0.0685,0.6683,0.2632,0.0966,0,residential_light,cast_iron,25,5.34
1950,2483,0.05,0.5933,0.3566,0.0848,0,residential_light,hdpe,26,5.34
1980,7,0.3885,0.5614,0.05,0.1421,0,green_space,pvc,11,5.42
1980,20,0.125,0.8249,0.0501,0.1281,0,residential_light,pvc,17,5.42
1980,39,0.0762,0.8737,0.0501,0.1345,0,residential_light,pvc,13,5.42
1980,40,0.2184,0.7313,0.0503,0.2113,1,industrial,concrete,31,5.42
1980,52,0.3967,0.5533,0.05,0.1036,0,green_space,cast_iron,27,5.42
1980,94,0.0521,0.8978,0.05,0.3287,1,industrial,clay,2,5.42
1980,144,0.05,0.4568,0.4932,0.1826,1,industrial,clay,25,5.42
1980,147,0.1011,0.8487,0.0502,0.1829,1,industrial,hdpe,26,5.42
1980,165,0.2695,0.6804,0.0502,0.1745,1,residential_dense,hdpe,33,5.42
1980,186,0.3342,0.6158,0.05,0.1349,0,green_space,pvc,15,5.42
1980,221,0.411,0.539,0.05,0.0795,0,residential_light,hdpe,4,5.42
1980,238,0.0501,0.489,0.461,0.0833,0,residential_dense,concrete,22,5.42
1980,252,0.2171,0.7329,0.05,0.1412,0,green_space,clay,33,5.42
1980,258,0.3379,0.612,0.05,0.1001,0,residential_light,concrete,12,5.42
1980,277,0.2498,0.7001,0.0501,0.1794,0,residential_dense,concrete,13,5.42
1980,293,0.0503,0.8994,0.0503,0.2965,1,industrial,clay,2,5.42
1980,334,0.3781,0.5719,0.05,0.1383,0,green_space,concrete,13,5.42
1980,344,0.0501,0.5955,0.3545,0.1023,0,residential_light,pvc,27,5.42
1980,387,0.1374,0.8122,0.0504,0.1934,1,industrial,clay,13,5.42
1980,400,0.05,0.8999,0.05,0.1814,0,industrial,cast_iron,31,5.42
1980,411,0.05,0.8999,0.05,0.1494,0,residential_dense,concrete,3,5.42
1980,430,0.2677,0.6822,0.05,0.1288,0,green_space,cast_iron,21,5.42
1980,450,0.0612,0.8876,0.0512,0.2729,1,industrial,clay,13,5.42
1980,512,0.1604,0.7894,0.0501,0.1794,0,industrial,pvc,4,5.42
1980,520,0.0501,0.5799,0.3701,0.1304,0,mixed_use,pvc,25,5.42
1980,564,0.0501,0.8998,0.0501,0.174,0,industrial,concrete,28,5.42
1980,586,0.1011,0.704,0.1949,0.1074,0,residential_light,cast_iron,24,5.42
1980,603,0.05,0.5088,0.4411,0.1138,0,residential_light,concrete,27,5.42
1980,667,0.0501,0.8999,0.0501,0.1983,0,commercial,concrete,28,5.42
1980,668,0.3057,0.6443,0.0501,0.1257,0,mixed_use,pvc,17,5.42
1980,675,0.05,0.8999,0.05,0.1822,0,mixed_use,clay,6,5.42
1980,681,0.1551,0.7948,0.0501,0.1424,0,mixed_use,pvc,6,5.42
1980,694,0.05,0.8999,0.05,0.17,0,residential_dense,concrete,11,5.42
1980,712,0.0503,0.8994,0.0503,0.2166,1,industrial,hdpe,8,5.42
1980,717,0.0501,0.8998,0.0501,0.2455,0,mixed_use,clay,14,5.42
1980,718,0.1334,0.8165,0.0501,0.1382,0,residential_dense,cast_iron,26,5.42
1980,750,0.4068,0.5432,0.05,0.1028,0,green_space,pvc,5,5.42
1980,773,0.1603,0.7881,0.0516,0.1691,0,mixed_use,concrete,31,5.42
1980,774,0.0504,0.8993,0.0503,0.2593,1,mixed_use,clay,20,5.42
1980,785,0.2537,0.6962,0.0501,0.1716,0,commercial,concrete,30,5.42
1980,793,0.05,0.5246,0.4253,0.0916,0,residential_light,cast_iron,30,5.42
1980,812,0.1218,0.7183,0.1598,0.1237,0,residential_dense,cast_iron,23,5.42
1980,819,0.05,0.5511,0.3989,0.0903,0,residential_dense,hdpe,24,5.42
1980,834,0.2564,0.652,0.0916,0.1884,1,commercial,hdpe,22,5.42
1980,854,0.2914,0.515,0.1937,0.0726,0,residential_dense,hdpe,20,5.42
1980,859,0.3054,0.6445,0.0501,0.1194,0,industrial,cast_iron,33,5.42
1980,974,0.2222,0.527,0.2508,0.0725,0,mixed_use,hdpe,21,5.42
1980,977,0.05,0.264,0.686,0.1509,1,commercial,clay,16,5.42
1980,986,0.0501,0.8999,0.0501,0.2251,0,commercial,concrete,3,5.42
1980,1011,0.1212,0.8287,0.0501,0.1502,0,mixed_use,pvc,10,5.42
1980,1013,0.1734,0.5086,0.318,0.0838,0,mixed_use,pvc,22,5.42
1980,1020,0.1506,0.6675,0.1819,0.1398,1,commercial,concrete,20,5.42
1980,1028,0.0501,0.6468,0.3031,0.2023,0,commercial,cast_iron,13,5.42
1980,1036,0.0502,0.4695,0.4803,0.0846,1,commercial,pvc,18,5.42
1980,1073,0.1912,0.5755,0.2333,0.1077,0,commercial,hdpe,11,5.42
1980,1080,0.1639,0.786,0.0501,0.1437,0,commercial,concrete,6,5.42
1980,1110,0.2175,0.7324,0.0501,0.1473,0,residential_dense,cast_iron,9,5.42
1980,1196,0.2989,0.6511,0.05,0.113,0,residential_light,hdpe,5,5.42
1980,1206,0.3028,0.6472,0.05,0.163,0,green_space,clay,5,5.42
1980,1253,0.0501,0.8364,0.1135,0.2325,0,residential_light,clay,25,5.42
1980,1288,0.0501,0.8998,0.0501,0.226,0,residential_dense,concrete,31,5.42
1980,1319,0.3398,0.6101,0.0501,0.125,0,commercial,concrete,31,5.42
1980,1324,0.333,0.6169,0.0501,0.0956,0,commercial,pvc,12,5.42
1980,1364,0.2585,0.6914,0.0501,0.1413,0,residential_dense,concrete,4,5.42
1980,1380,0.2964,0.6535,0.05,0.1101,0,mixed_use,pvc,7,5.42
1980,1407,0.3633,0.5867,0.05,0.1244,0,green_space,concrete,24,5.42
