zone_id,w1_initial,w2_initial,w3_initial,w1_final,w2_final,w3_final,w1_var,w2_var,w3_var,land_use,drain_material,grid_row,grid_col,dominant_component,w1_shift,w2_shift,w3_shift
1479,0.3366,0.3366,0.3267,0.05,0.9,0.05,2.382504356951396e-07,3.4734568896051474e-07,1.3569589415886528e-08,commercial,hdpe,29,29,StressMismatch(d2),-0.2866,0.5634,-0.2767
1480,0.335,0.3351,0.3299,0.05,0.9,0.05,1.5884601690309033e-08,4.1625920581661296e-08,2.1658564923260578e-08,commercial,concrete,29,30,StressMismatch(d2),-0.285,0.5649,-0.2799
1481,0.335,0.335,0.3299,0.05,0.9,0.05,2.635196671851234e-09,4.219815227780791e-09,2.2176039577983e-09,mixed_use,hdpe,29,31,StressMismatch(d2),-0.285,0.565,-0.2799
1482,0.3382,0.3383,0.3235,0.05,0.9,0.05,1.868710529767732e-09,3.2950171467119707e-09,1.868710529767732e-09,residential_dense,concrete,29,32,StressMismatch(d2),-0.2882,0.5617,-0.2735
1483,0.3353,0.3353,0.3294,0.05,0.9,0.05,1.0499409703352608e-09,2.509791428517115e-09,1.0499409703352608e-09,commercial,cast_iron,29,33,StressMismatch(d2),-0.2853,0.5647,-0.2794
1484,0.3385,0.3385,0.3231,0.05,0.9,0.05,2.2746097483278842e-10,2.257744129818327e-09,2.2746097483278842e-10,residential_dense,hdpe,29,34,StressMismatch(d2),-0.2885,0.5615,-0.2731
1485,0.3369,0.3373,0.3258,0.05,0.9,0.05,5.471956224351622e-11,1.7813091467858787e-09,5.471956224351622e-11,mixed_use,cast_iron,29,35,StressMismatch(d2),-0.2869,0.5627,-0.2758
1486,0.3334,0.3335,0.3331,0.05,0.0788,0.8711,1.851620036354761e-09,0.005350059238273738,0.00534952122238258,mixed_use,concrete,29,36,FlowEfficiency(d3),-0.2834,-0.2547,0.538
1487,0.3371,0.3371,0.3258,0.05,0.9,0.05,2.6647677229537453e-10,2.3377621198178076e-09,2.6647677229537453e-10,mixed_use,hdpe,29,37,StressMismatch(d2),-0.2871,0.5629,-0.2758
1488,0.3335,0.3338,0.3326,0.05,0.1583,0.7917,4.830440567434418e-08,0.005037045447632255,0.0050349107314056046,residential_dense,hdpe,29,38,FlowEfficiency(d3),-0.2835,-0.1755,0.4591
1489,0.3363,0.3363,0.3274,0.05,0.9,0.05,6.002211269980986e-09,1.4679796862983957e-08,3.382905758671745e-09,mixed_use,pvc,29,39,StressMismatch(d2),-0.2863,0.5637,-0.2774
1490,0.3359,0.3362,0.3278,0.05,0.9,0.05,5.6337162453382325e-09,1.3646084365571137e-08,3.5082735228529206e-09,commercial,concrete,29,40,StressMismatch(d2),-0.2859,0.5638,-0.2778
1491,0.3372,0.3373,0.3255,0.05,0.9,0.05,7.544553342202828e-10,2.4414669340275155e-09,7.544553342202828e-10,residential_light,pvc,29,41,StressMismatch(d2),-0.2872,0.5627,-0.2755
1492,0.3395,0.3395,0.321,0.05,0.9,0.05,2.99396210857714e-08,1.355535108596151e-07,4.0682870153476884e-08,residential_dense,clay,29,42,StressMismatch(d2),-0.2895,0.5605,-0.271
1493,0.3366,0.3366,0.3268,0.05,0.9,0.05,0.0,0.0,0.0,green_space,clay,29,43,StressMismatch(d2),-0.2866,0.5634,-0.2768
1494,0.3351,0.3353,0.3295,0.05,0.9,0.05,5.067297565728851e-08,7.99963270430676e-08,1.7853493993963543e-08,industrial,hdpe,29,44,StressMismatch(d2),-0.2851,0.5647,-0.2795
1495,0.3383,0.3384,0.3233,0.05,0.9,0.05,5.784907145399954e-10,2.4102842793630425e-09,5.784907145399954e-10,residential_dense,concrete,29,45,StressMismatch(d2),-0.2883,0.5616,-0.2733
1496,0.3363,0.3363,0.3273,0.05,0.9,0.05,1.3679890560873452e-11,6.244776343162502e-10,1.3679890560873452e-11,residential_light,cast_iron,29,46,StressMismatch(d2),-0.2863,0.5637,-0.2773
1497,0.3368,0.3368,0.3264,0.05,0.9,0.05,0.0,1.3679890560965573e-11,0.0,green_space,clay,29,47,StressMismatch(d2),-0.2868,0.5632,-0.2764
1498,0.3335,0.3338,0.3328,0.05,0.05,0.9,1.1118940089571695e-09,0.0010625613481625843,0.0010635934037067024,residential_dense,cast_iron,29,48,FlowEfficiency(d3),-0.2835,-0.2838,0.5672
1499,0.3347,0.3348,0.3306,0.05,0.9,0.05,0.0020129206015403857,0.0020134215982609543,0.0,green_space,concrete,29,49,StressMismatch(d2),-0.2847,0.5652,-0.2806
1500,0.3351,0.3353,0.3296,0.05,0.9,0.05,1.3679890560875084e-11,2.7322301969610127e-11,1.3679890560875084e-11,green_space,clay,30,0,StressMismatch(d2),-0.2851,0.5647,-0.2796
1501,0.3361,0.3361,0.3278,0.05,0.9,0.05,2.7322301969527128e-11,1.5523864850198848e-09,2.7322301969527128e-11,residential_light,concrete,30,1,StressMismatch(d2),-0.2861,0.5639,-0.2778
1502,0.3358,0.3361,0.3281,0.05,0.9,0.05,2.664767722953786e-10,2.298783801511641e-09,2.664767722953786e-10,residential_dense,cast_iron,30,2,StressMismatch(d2),-0.2858,0.5639,-0.2781
1503,0.3335,0.3341,0.3324,0.05,0.05,0.9,1.1260202762213409e-07,8.799876318797783e-08,3.7534149129550283e-07,residential_dense,pvc,30,3,FlowEfficiency(d3),-0.2835,-0.2841,0.5676
1504,0.3363,0.3363,0.3273,0.1642,0.7858,0.05,0.0015911730041789146,0.001591120632685564,0.0,green_space,concrete,30,4,StressMismatch(d2),-0.1721,0.4495,-0.2773
1505,0.3344,0.3345,0.3311,0.05,0.1576,0.7924,1.7157056387383134e-08,0.0037458700358300677,0.0037449005219721827,residential_dense,pvc,30,5,FlowEfficiency(d3),-0.2844,-0.1769,0.4613
1506,0.3353,0.3353,0.3294,0.05,0.9,0.05,1.4743548900921856e-09,2.9824035380308473e-09,1.3736109289211296e-09,industrial,concrete,30,6,StressMismatch(d2),-0.2853,0.5647,-0.2794
1507,0.3367,0.3368,0.3265,0.05,0.9,0.05,4.0927234225949374e-11,2.014654348512149e-09,4.0927234225949374e-11,residential_dense,cast_iron,30,7,StressMismatch(d2),-0.2867,0.5632,-0.2765
1508,0.3346,0.3347,0.3306,0.05,0.9,0.05,3.623240822292413e-08,3.2212458070212103e-07,2.2826793845922696e-07,residential_dense,hdpe,30,8,StressMismatch(d2),-0.2846,0.5653,-0.2806
1509,0.3337,0.3337,0.3326,0.05,0.05,0.9,5.496167756685484e-09,0.00018354894904709272,0.00018335904904147733,residential_dense,concrete,30,9,FlowEfficiency(d3),-0.2837,-0.2837,0.5674
1510,0.3359,0.3365,0.3276,0.05,0.9,0.05,1.7572850102130515e-09,3.432003448080199e-09,1.574873976350293e-09,residential_dense,concrete,30,10,StressMismatch(d2),-0.2859,0.5635,-0.2776
1511,0.334,0.334,0.332,0.05,0.05,0.9,5.290609598410778e-08,0.0005141995737121223,0.0005127803178606942,mixed_use,clay,30,11,FlowEfficiency(d3),-0.284,-0.284,0.568
1512,0.3379,0.3382,0.3239,0.05,0.9,0.05,5.013586192681274e-10,3.0539887187743514e-09,7.180630774132079e-10,residential_dense,concrete,30,12,StressMismatch(d2),-0.2879,0.5618,-0.2739
1513,0.3376,0.3378,0.3247,0.05,0.9,0.05,3.782673387927882e-08,6.058557427432185e-08,4.400202387421893e-09,residential_dense,clay,30,13,StressMismatch(d2),-0.2876,0.5622,-0.2747
1514,0.3363,0.3363,0.3274,0.05,0.9,0.05,7.199370350240776e-10,2.4650787999065736e-09,7.199370350240776e-10,residential_dense,concrete,30,14,StressMismatch(d2),-0.2863,0.5637,-0.2774
1515,0.3358,0.3358,0.3283,0.05,0.9,0.05,6.891464123081285e-08,1.5694803515550406e-07,2.0187170886193377e-08,residential_dense,pvc,30,15,StressMismatch(d2),-0.2858,0.5642,-0.2783
1516,0.3346,0.3348,0.3306,0.05,0.9,0.05,4.4000149916609426e-08,4.6469227742077697e-07,3.5702396791784585e-07,residential_dense,hdpe,30,16,StressMismatch(d2),-0.2846,0.5652,-0.2806
1517,0.3363,0.3364,0.3273,0.05,0.9,0.05,1.7868185821635456e-08,4.623255813955697e-08,8.496298933717334e-09,mixed_use,clay,30,17,StressMismatch(d2),-0.2863,0.5636,-0.2773
1518,0.3336,0.334,0.3323,0.05,0.05,0.9,2.7289695107095522e-09,0.009087616283567263,0.009088442159773736,residential_dense,concrete,30,18,FlowEfficiency(d3),-0.2836,-0.284,0.5677
1519,0.3351,0.3352,0.3297,0.05,0.9,0.05,3.173124449524949e-07,0.0005039134888593054,0.0005061132857972748,commercial,pvc,30,19,StressMismatch(d2),-0.2851,0.5648,-0.2797
1520,0.3379,0.3379,0.3242,0.05,0.9,0.05,3.0087888611960375e-08,6.751209639635581e-08,9.397822461255744e-09,commercial,concrete,30,20,StressMismatch(d2),-0.2879,0.5621,-0.2742
1521,0.3359,0.3359,0.3282,0.05,0.9,0.05,2.7805783033186885e-09,5.04491876394293e-09,2.0572681445944302e-09,mixed_use,pvc,30,21,StressMismatch(d2),-0.2859,0.5641,-0.2782
1522,0.3342,0.3342,0.3316,0.05,0.9,0.05,3.979911174409055e-09,0.00020647564608436875,0.00020649426250398133,commercial,concrete,30,22,StressMismatch(d2),-0.2842,0.5658,-0.2816
1523,0.3356,0.3356,0.3288,0.05,0.9,0.05,4.3120289339055393e-07,5.386126342221107e-07,6.968093997713712e-08,commercial,pvc,30,23,StressMismatch(d2),-0.2856,0.5644,-0.2788
1524,0.3368,0.3368,0.3264,0.05,0.9,0.05,1.3679890560874712e-11,1.7945018083725947e-09,1.3679890560874712e-11,mixed_use,concrete,30,24,StressMismatch(d2),-0.2868,0.5632,-0.2764
1525,0.334,0.334,0.3321,0.05,0.2547,0.6952,6.788299008676405e-09,0.002806819287821152,0.0028067227270580893,commercial,concrete,30,25,FlowEfficiency(d3),-0.284,-0.0793,0.3631
1526,0.3365,0.3368,0.3267,0.05,0.9,0.05,1.3206266514251336e-08,3.884500496600697e-08,8.247362404661807e-09,commercial,pvc,30,26,StressMismatch(d2),-0.2865,0.5632,-0.2767
1527,0.3372,0.3375,0.3253,0.05,0.9,0.05,1.307497704401821e-09,2.7222232633077714e-09,1.307497704401821e-09,commercial,cast_iron,30,27,StressMismatch(d2),-0.2872,0.5625,-0.2753
1528,0.3364,0.3364,0.3272,0.05,0.9,0.05,1.473867661113354e-09,3.749526825700463e-09,1.3542716863742908e-09,mixed_use,pvc,30,28,StressMismatch(d2),-0.2864,0.5636,-0.2772
1529,0.337,0.3375,0.3255,0.05,0.9,0.05,1.0184584824688027e-09,2.533253377801787e-09,1.0184584824688027e-09,commercial,cast_iron,30,29,StressMismatch(d2),-0.287,0.5625,-0.2755
1530,0.3339,0.3339,0.3322,0.05,0.9,0.05,8.112362498358034e-10,2.2080212881582257e-07,2.0976841631842523e-07,mixed_use,concrete,30,30,StressMismatch(d2),-0.2839,0.5661,-0.2822
1531,0.3352,0.3353,0.3295,0.05,0.9,0.05,5.784532353878467e-10,2.7976313175767865e-09,4.714877349474179e-10,mixed_use,concrete,30,31,StressMismatch(d2),-0.2852,0.5647,-0.2795
1532,0.3372,0.3373,0.3255,0.05,0.9,0.05,1.0707418998182758e-09,2.5194235706341513e-09,1.0707418998182758e-09,residential_dense,concrete,30,32,StressMismatch(d2),-0.2872,0.5627,-0.2755
1533,0.3336,0.3336,0.3328,0.05,0.4617,0.4883,1.542034743174064e-08,0.0006062840828289231,0.000606521419073129,residential_dense,pvc,30,33,FlowEfficiency(d3),-0.2836,0.1281,0.1555
1534,0.3376,0.3377,0.3247,0.05,0.9,0.05,1.29434252197209e-09,2.876637370467046e-09,1.29434252197209e-09,residential_dense,concrete,30,34,StressMismatch(d2),-0.2876,0.5623,-0.2747
1535,0.3369,0.3369,0.3262,0.05,0.9,0.05,4.3930513651779033e-08,1.1722774206843273e-07,2.0057305623746807e-08,mixed_use,clay,30,35,StressMismatch(d2),-0.2869,0.5631,-0.2762
1536,0.3333,0.3335,0.3332,0.05,0.0805,0.8694,2.932443828120123e-09,0.006702230607274708,0.006702820761239037,residential_dense,concrete,30,36,FlowEfficiency(d3),-0.2833,-0.253,0.5362
1537,0.3372,0.3377,0.3251,0.05,0.9,0.05,1.1529336806397364e-09,2.8545621498030102e-09,1.1529336806397364e-09,residential_dense,hdpe,30,37,StressMismatch(d2),-0.2872,0.5623,-0.2751
1538,0.3361,0.3361,0.3278,0.05,0.8153,0.1347,6.79183704064616e-08,4.634709630267867e-06,4.580062402788379e-06,commercial,hdpe,30,38,StressMismatch(d2),-0.2861,0.4792,-0.1931
1539,0.3354,0.3355,0.3291,0.05,0.9,0.05,1.0707418998182206e-09,2.699435938757371e-09,1.0707418998182206e-09,mixed_use,pvc,30,39,StressMismatch(d2),-0.2854,0.5645,-0.2791
1540,0.3336,0.3336,0.3329,0.05,0.234,0.7159,3.223357007663413e-09,0.0033997859079511897,0.0033997587932837687,residential_dense,concrete,30,40,FlowEfficiency(d3),-0.2836,-0.0996,0.383
1541,0.3346,0.3347,0.3307,0.05,0.9,0.05,0.0023029850990011784,0.0023035504371193526,0.0,green_space,concrete,30,41,StressMismatch(d2),-0.2846,0.5653,-0.2807
1542,0.3349,0.3352,0.3299,0.05,0.9,0.05,7.3049491220503374e-09,1.696684968984346e-08,8.396379513894655e-09,residential_dense,concrete,30,42,StressMismatch(d2),-0.2849,0.5648,-0.2799
1543,0.3377,0.3383,0.324,0.05,0.9,0.05,2.9229990817605556e-10,2.359949777944091e-09,2.9229990817605556e-10,residential_dense,cast_iron,30,43,StressMismatch(d2),-0.2877,0.5617,-0.274
1544,0.3383,0.3383,0.3234,0.05,0.9,0.05,6.8920787811773266e-09,2.4932856098791484e-08,7.531398159773983e-09,residential_dense,pvc,30,44,StressMismatch(d2),-0.2883,0.5617,-0.2734
1545,0.3386,0.3386,0.3228,0.05,0.9,0.05,0.0,1.4014204598628076e-09,0.0,residential_light,pvc,30,45,StressMismatch(d2),-0.2886,0.5614,-0.2728
1546,0.3351,0.3351,0.3298,0.05,0.9,0.05,2.872214830500498e-09,5.2213331334349435e-09,2.1209077450669272e-09,residential_dense,concrete,30,46,StressMismatch(d2),-0.2851,0.5649,-0.2798
1547,0.3376,0.3376,0.3248,0.05,0.9,0.05,1.8609523452575818e-09,3.6693214399455816e-09,1.7709649007736103e-09,residential_dense,concrete,30,47,StressMismatch(d2),-0.2876,0.5624,-0.2748
1548,0.335,0.335,0.3299,0.142,0.808,0.05,0.0017356838572044249,0.001735585976425596,2.732230196952862e-11,green_space,concrete,30,48,StressMismatch(d2),-0.193,0.473,-0.2799
1549,0.3337,0.334,0.3322,0.05,0.1481,0.8019,6.240541198957594e-09,0.0044763527290444674,0.004476367961696309,industrial,hdpe,30,49,FlowEfficiency(d3),-0.2837,-0.1859,0.4697
1550,0.339,0.339,0.322,0.05,0.9,0.05,1.7894421228194496e-09,3.845848246902461e-09,1.879729400520977e-09,industrial,concrete,31,0,StressMismatch(d2),-0.289,0.561,-0.272
1551,0.3366,0.3366,0.3268,0.05,0.9,0.05,1.0458557427430335e-09,2.6036767048306025e-09,1.0458557427430335e-09,residential_dense,concrete,31,1,StressMismatch(d2),-0.2866,0.5634,-0.2768
1552,0.334,0.334,0.332,0.05,0.6047,0.3453,2.3535408429059336e-09,0.00024088633836179388,0.00024087988752506475,residential_dense,cast_iron,31,2,StressMismatch(d2),-0.284,0.2707,0.0133
1553,0.3353,0.3354,0.3293,0.05,0.9,0.05,1.2219702790322513e-09,2.5866611697242e-09,1.2219702790322513e-09,residential_dense,concrete,31,3,StressMismatch(d2),-0.2853,0.5646,-0.2793
1554,0.3383,0.3384,0.3233,0.05,0.9,0.05,1.1340891629031569e-08,2.694454959431033e-08,5.133332084028177e-09,industrial,cast_iron,31,4,StressMismatch(d2),-0.2883,0.5616,-0.2733
1555,0.3353,0.3353,0.3293,0.2093,0.7407,0.05,0.0011767957429304986,0.0011765966128965933,0.0,green_space,hdpe,31,5,StressMismatch(d2),-0.126,0.4054,-0.2793
1556,0.3351,0.3351,0.3298,0.05,0.9,0.05,9.93272492176069e-10,2.7916721323744367e-09,9.27534059179388e-10,residential_light,pvc,31,6,StressMismatch(d2),-0.2851,0.5649,-0.2798
1557,0.3347,0.3347,0.3306,0.05,0.9,0.05,5.121091392912715e-08,1.1252759402584571e-07,5.691400408522803e-08,residential_dense,pvc,31,7,StressMismatch(d2),-0.2847,0.5653,-0.2806
1558,0.3411,0.3412,0.3177,0.05,0.9,0.05,1.5291119314879203e-09,3.871933736859915e-09,1.802559826096571e-09,residential_light,clay,31,8,StressMismatch(d2),-0.2911,0.5588,-0.2677
1559,0.3338,0.3338,0.3324,0.05,0.803,0.147,5.2300282967593515e-09,0.00014747937020031702,0.00014755251927365444,residential_dense,concrete,31,9,StressMismatch(d2),-0.2838,0.4692,-0.1854
1560,0.3401,0.3401,0.3198,0.05,0.9,0.05,4.4173865787154166e-08,2.1877994115779501e-07,6.958964076232377e-08,residential_dense,clay,31,10,StressMismatch(d2),-0.2901,0.5599,-0.2698
1561,0.3338,0.3338,0.3324,0.05,0.6974,0.2526,2.4892528531000756e-09,0.0006216635680902178,0.0006214346562599555,commercial,cast_iron,31,11,StressMismatch(d2),-0.2838,0.3636,-0.0798
1562,0.3352,0.3352,0.3296,0.05,0.9,0.05,5.583745291681413e-08,0.00018654619320503154,0.0001873493877405706,mixed_use,clay,31,12,StressMismatch(d2),-0.2852,0.5648,-0.2796
1563,0.3368,0.3368,0.3264,0.05,0.9,0.05,3.5620186271387266e-10,2.372767647978825e-09,3.5620186271387266e-10,residential_dense,concrete,31,13,StressMismatch(d2),-0.2868,0.5632,-0.2764
1564,0.3362,0.3362,0.3275,0.05,0.9,0.05,1.5452279669432493e-09,4.5141390101733095e-09,1.162865655978767e-09,residential_dense,hdpe,31,14,StressMismatch(d2),-0.2862,0.5638,-0.2775
1565,0.3379,0.3379,0.3242,0.05,0.9,0.05,4.1916683844601026e-10,2.314150253924709e-09,4.1916683844601026e-10,mixed_use,pvc,31,15,StressMismatch(d2),-0.2879,0.5621,-0.2742
1566,0.3378,0.3379,0.3243,0.05,0.9,0.05,2.039615463898169e-10,2.8932031557333746e-09,3.4019826471525796e-10,residential_dense,cast_iron,31,16,StressMismatch(d2),-0.2878,0.5621,-0.2743
1567,0.3346,0.3346,0.3308,0.0501,0.1049,0.8451,8.65488821842866e-08,0.0033574805236961883,0.0033583000935104817,residential_dense,clay,31,17,FlowEfficiency(d3),-0.2845,-0.2297,0.5143
1568,0.338,0.338,0.3241,0.05,0.9,0.05,2.508142345819589e-09,5.328486029655262e-09,2.3306036017463202e-09,residential_dense,concrete,31,18,StressMismatch(d2),-0.288,0.562,-0.2741
1569,0.3414,0.3417,0.3169,0.05,0.9,0.05,1.538162022375026e-07,7.014463954425704e-07,2.0969750576241362e-07,residential_dense,clay,31,19,StressMismatch(d2),-0.2914,0.5583,-0.2669
1570,0.3349,0.3349,0.3302,0.05,0.9,0.05,2.696100294211311e-09,4.960328317369256e-09,2.093510484792445e-09,commercial,concrete,31,20,StressMismatch(d2),-0.2849,0.5651,-0.2802
1571,0.3347,0.3347,0.3306,0.05,0.9,0.05,2.3886213293858026e-09,2.216472087404015e-08,1.8937278638753275e-08,mixed_use,concrete,31,21,StressMismatch(d2),-0.2847,0.5653,-0.2806
1572,0.3362,0.3362,0.3276,0.05,0.9,0.05,1.4580836909468893e-07,3.503963795139493e-07,4.7876468714277455e-08,commercial,pvc,31,22,StressMismatch(d2),-0.2862,0.5638,-0.2776
1573,0.3343,0.3343,0.3315,0.05,0.9,0.05,4.384457395573696e-08,2.431901504788636e-07,1.4994074546032827e-07,commercial,hdpe,31,23,StressMismatch(d2),-0.2843,0.5657,-0.2815
1574,0.3344,0.3351,0.3305,0.05,0.9,0.05,2.0561437700276956e-09,3.566403687946003e-09,2.4830313138315615e-09,mixed_use,concrete,31,24,StressMismatch(d2),-0.2844,0.5649,-0.2805
1575,0.334,0.334,0.332,0.05,0.8074,0.1426,2.6141708674545517e-09,0.0020061727341416746,0.0020061462987463253,commercial,cast_iron,31,25,StressMismatch(d2),-0.284,0.4734,-0.1894
1576,0.3334,0.3334,0.3331,0.05,0.0551,0.8949,1.4378876749805683e-09,0.0043155967107546675,0.004315249134456481,mixed_use,concrete,31,26,FlowEfficiency(d3),-0.2834,-0.2783,0.5618
1577,0.3362,0.3362,0.3275,0.05,0.9,0.05,2.5710698424001004e-10,2.4074733429497217e-09,1.8908232295785397e-10,mixed_use,concrete,31,27,StressMismatch(d2),-0.2862,0.5638,-0.2775
1578,0.3351,0.3352,0.3297,0.05,0.9,0.05,5.633866161946275e-10,7.656037115604862e-05,7.661929452991766e-05,commercial,concrete,31,28,StressMismatch(d2),-0.2851,0.5648,-0.2797
1579,0.3341,0.3342,0.3317,0.05,0.4927,0.4573,2.0723347637874095e-09,2.1586217304124317e-05,2.161574720311874e-05,mixed_use,cast_iron,31,29,StressMismatch(d2),-0.2841,0.1585,0.1256
1580,0.3348,0.3349,0.3303,0.05,0.6818,0.2682,1.5067012724172213e-07,1.8969921593613724e-05,1.9206216554541405e-05,commercial,pvc,31,30,StressMismatch(d2),-0.2848,0.3469,-0.0621
1581,0.3341,0.3341,0.3318,0.05,0.9,0.05,8.442891141802277e-09,6.630500908872281e-07,6.276362648276867e-07,mixed_use,pvc,31,31,StressMismatch(d2),-0.2841,0.5659,-0.2818
1582,0.3356,0.3357,0.3287,0.05,0.9,0.05,1.233866161947451e-08,2.559218934467182e-08,4.2538837771485174e-09,residential_dense,pvc,31,32,StressMismatch(d2),-0.2856,0.5643,-0.2787
1583,0.3364,0.3364,0.3272,0.05,0.9,0.05,8.151715608190031e-11,1.9327998800615005e-09,8.151715608190031e-11,mixed_use,hdpe,31,33,StressMismatch(d2),-0.2864,0.5636,-0.2772
1584,0.3417,0.3417,0.3166,0.05,0.9,0.05,1.3086595581205582e-09,2.568183947679344e-09,1.3086595581205582e-09,mixed_use,pvc,31,34,StressMismatch(d2),-0.2917,0.5583,-0.2666
1585,0.3348,0.3348,0.3304,0.05,0.9,0.05,1.4238329928976877e-08,9.244019264289017e-08,6.410674062552607e-08,residential_dense,concrete,31,35,StressMismatch(d2),-0.2848,0.5652,-0.2804
1586,0.3341,0.3346,0.3313,0.05,0.9,0.05,2.3759121488671638e-08,9.35976613009192e-08,5.070730656072263e-08,residential_dense,concrete,31,36,StressMismatch(d2),-0.2841,0.5654,-0.2813
1587,0.3382,0.3383,0.3235,0.05,0.9,0.05,2.922999081760479e-10,2.332515038506651e-09,2.922999081760479e-10,mixed_use,concrete,31,37,StressMismatch(d2),-0.2882,0.5617,-0.2735
1588,0.3341,0.3343,0.3316,0.05,0.9,0.05,2.1504038378654175e-09,5.073253003009638e-09,3.4381125498940996e-09,mixed_use,hdpe,31,38,StressMismatch(d2),-0.2841,0.5657,-0.2816
1589,0.3346,0.3346,0.3308,0.05,0.9,0.05,2.9004178925470944e-08,3.981342878022562e-07,3.333514232708103e-07,residential_dense,pvc,31,39,StressMismatch(d2),-0.2846,0.5654,-0.2808
1590,0.3336,0.3336,0.3328,0.05,0.4597,0.4903,2.2176039577981086e-09,0.00021724501017558918,0.0002172786879673146,industrial,cast_iron,31,40,FlowEfficiency(d3),-0.2836,0.1261,0.1575
1591,0.3365,0.3369,0.3266,0.05,0.9,0.05,1.896066562974395e-08,5.0742761838751685e-08,9.301088769372948e-09,residential_dense,hdpe,31,41,StressMismatch(d2),-0.2865,0.5631,-0.2766
1592,0.3349,0.3349,0.3302,0.05,0.9,0.05,7.886363210463171e-10,2.4985476828635713e-09,7.886363210463171e-10,residential_dense,cast_iron,31,42,StressMismatch(d2),-0.2849,0.5651,-0.2802
1593,0.3365,0.3365,0.327,0.05,0.9,0.05,2.5935573337330615e-10,1.9554372880075677e-09,2.5935573337330615e-10,residential_light,concrete,31,43,StressMismatch(d2),-0.2865,0.5635,-0.277
1594,0.3368,0.3368,0.3264,0.05,0.9,0.05,1.3268744261002656e-09,3.6277570601421266e-09,1.3268744261002656e-09,residential_dense,hdpe,31,44,StressMismatch(d2),-0.2868,0.5632,-0.2764
1595,0.3336,0.3336,0.3328,0.05,0.05,0.9,8.77926653299019e-09,0.00035748347386765965,0.0003574964275621613,industrial,hdpe,31,45,FlowEfficiency(d3),-0.2836,-0.2836,0.5672
1596,0.3332,0.3337,0.3331,0.05,0.05,0.8999,2.9971628281768044e-08,2.259884189419623e-08,9.440514963550361e-08,residential_dense,clay,31,46,FlowEfficiency(d3),-0.2832,-0.2837,0.5668
1597,0.3396,0.3397,0.3207,0.05,0.9,0.05,2.435260011618561e-07,5.150641830482425e-07,5.348323744916737e-08,industrial,hdpe,31,47,StressMismatch(d2),-0.2896,0.5603,-0.2707
1598,0.334,0.3343,0.3317,0.05,0.05,0.9,1.176039577984753e-08,9.137942019751551e-09,3.709963832618385e-08,residential_dense,pvc,31,48,FlowEfficiency(d3),-0.284,-0.2843,0.5683
1599,0.3372,0.3372,0.3257,0.05,0.9,0.05,1.748290013679764e-09,3.838764687143725e-09,1.565804021512905e-09,residential_dense,hdpe,31,49,StressMismatch(d2),-0.2872,0.5628,-0.2757
1600,0.3348,0.335,0.3302,0.05,0.9,0.05,8.336862620166002e-10,2.4325468957925083e-09,8.336862620166002e-10,residential_light,pvc,32,0,StressMismatch(d2),-0.2848,0.565,-0.2802
1601,0.3364,0.3364,0.3272,0.05,0.9,0.05,2.7322301969528976e-11,6.726758240701685e-10,2.7322301969528976e-11,residential_light,concrete,32,1,StressMismatch(d2),-0.2864,0.5636,-0.2772
1602,0.3336,0.3337,0.3327,0.05,0.6184,0.3315,4.378614395741891e-09,0.00014597231415025994,0.00014596282577816644,residential_dense,concrete,32,2,StressMismatch(d2),-0.2836,0.2847,-0.0012
1603,0.3338,0.3339,0.3323,0.05,0.4644,0.4855,2.5415362704494387e-09,0.00024316736780165697,0.00024322045930701123,residential_dense,concrete,32,3,FlowEfficiency(d3),-0.2838,0.1305,0.1532
1604,0.3378,0.3378,0.3244,0.05,0.9,0.05,1.5021644210407917e-10,1.9694170117776204e-09,3.689447744692042e-10,residential_light,concrete,32,4,StressMismatch(d2),-0.2878,0.5622,-0.2744
1605,0.3399,0.34,0.32,0.05,0.9,0.05,6.461372111762766e-08,3.211386541236614e-07,1.0108063639600189e-07,residential_dense,clay,32,5,StressMismatch(d2),-0.2899,0.56,-0.27
1606,0.334,0.334,0.332,0.05,0.3767,0.5733,1.6662106703146807e-09,0.0003518403771527135,0.00035181606468901426,residential_light,concrete,32,6,FlowEfficiency(d3),-0.284,0.0427,0.2413
1607,0.3375,0.3375,0.325,0.05,0.9,0.05,1.425257200682178e-09,3.2328017540248123e-09,1.425257200682178e-09,residential_dense,concrete,32,7,StressMismatch(d2),-0.2875,0.5625,-0.275
1608,0.3351,0.3352,0.3297,0.05,0.9,0.05,0.0,1.3679890560863266e-11,0.0,green_space,clay,32,8,StressMismatch(d2),-0.2851,0.5648,-0.2797
1609,0.338,0.3381,0.3239,0.05,0.9,0.05,0.0,2.7322301969572174e-11,0.0,green_space,clay,32,9,StressMismatch(d2),-0.288,0.5619,-0.2739
1610,0.3369,0.3369,0.3262,0.05,0.9,0.05,1.2281918183011329e-10,2.3055300489067683e-09,1.2281918183011329e-10,residential_light,concrete,32,10,StressMismatch(d2),-0.2869,0.5631,-0.2762
1611,0.334,0.334,0.332,0.05,0.05,0.9,3.047905852369502e-08,0.006573113762981832,0.006570990808837546,residential_dense,pvc,32,11,FlowEfficiency(d3),-0.284,-0.284,0.568
1612,0.3346,0.3346,0.3308,0.05,0.9,0.05,2.532076532428736e-08,8.630392219327492e-07,7.534937690909427e-07,residential_dense,concrete,32,12,StressMismatch(d2),-0.2846,0.5654,-0.2808
