zone_id,grid_row,grid_col,x_m,y_m,elevation_m,land_use,runoff_coeff,drain_material,drain_age_yrs,drain_capacity,degradation_rate,degradation_factor,soil_saturation,drift_memory,drift_w1,drift_w2,drift_w3,nearest_drain_node,dist_to_drain_m,infra_health_score,blockage_prob_initial,ideal_flow_efficiency
1182,23,32,6500.0,4700.0,40.9,commercial,0.9,pvc,21,83.2,0.0002,0.14826783671756008,41.111225,0.07280435519339498,0.2322555621414922,0.4693830229991349,0.29836141485937284,J_25_30,583.1,63.5,0.26,0.54
1183,23,33,6700.0,4700.0,37.26,commercial,0.9,concrete,12,108.48,0.0003,0.24972926291286604,48.26374,0.08264282600537615,0.0500070691670653,0.8999858616658694,0.0500070691670653,J_25_35,424.3,82.7,0.1829,0.703
1184,23,34,6900.0,4700.0,36.79,mixed_use,0.65,concrete,26,95.04,0.0003,0.1884992820142468,44.436707,0.0767365824320516,0.05001405643418374,0.4542106063878378,0.49577533717797845,J_25_35,316.2,49.2,0.2929,0.418
1185,23,35,7100.0,4700.0,37.75,residential_dense,0.8,pvc,10,92.0,0.0002,0.17891993257000002,50.85359,0.09362517954021043,0.25387238289341746,0.6961029540735891,0.05002466303299336,J_25_35,316.2,86.4,0.1857,0.734
1186,23,36,7300.0,4700.0,34.86,residential_dense,0.8,hdpe,15,96.8,0.00015,0.15815629877264306,35.841156,0.06676102031520345,0.2705264849849841,0.6794663165782259,0.050007198436790024,J_25_35,424.3,74.9,0.2286,0.637
1187,23,37,7500.0,4700.0,34.52,commercial,0.9,hdpe,30,83.6,0.00015,0.0983315849655067,43.721237,0.06272771449078962,0.42102266897547874,0.5289629661442187,0.05001436488030265,J_25_35,583.1,41.7,0.3371,0.354
1188,23,38,7700.0,4700.0,33.93,residential_dense,0.8,pvc,9,92.8,0.0002,0.18197662463395373,38.987926,0.0665844062041184,0.12593896362443946,0.8240448982806367,0.05001613809492393,J_25_40,424.3,81.8,0.1771,0.695
1189,23,39,7900.0,4700.0,30.68,residential_dense,0.8,concrete,8,112.32,0.0003,0.16567708607953494,54.455284,0.08966363761782645,0.25003634109311046,0.6999383791404867,0.05002527976640279,J_25_40,316.2,87.7,0.1686,0.745
1190,23,40,8100.0,4700.0,29.63,residential_dense,0.8,concrete,18,102.72,0.0003,0.19534749641332436,45.370464,0.09262223051978341,0.05001697190214321,0.5282392391236634,0.4217437889741934,J_25_40,316.2,63.3,0.2543,0.538
1191,23,41,8300.0,4700.0,25.7,residential_dense,0.8,concrete,27,94.08,0.0003,0.16189170113660858,53.874798,0.07929031568551582,0.29839482007628465,0.6515805463417567,0.050024633581958564,J_25_40,424.3,52.2,0.3314,0.444
1192,23,42,8500.0,4700.0,23.73,residential_dense,0.8,hdpe,14,97.68,0.00015,0.1957608299111617,40.1996,0.08234633240528255,0.20346751365621477,0.7465106902081021,0.05002179613568314,J_25_40,583.1,73.3,0.22,0.623
1193,23,43,8700.0,4700.0,21.92,residential_dense,0.8,pvc,32,74.4,0.0002,0.11386224325691066,53.152496,0.07090730208326636,0.3884386976955889,0.561539107484556,0.050022194819854954,J_25_45,424.3,43.6,0.3743,0.371
1194,23,44,8900.0,4700.0,17.47,residential_dense,0.8,concrete,10,110.4,0.0003,0.19469483362341783,37.41444,0.07448507996713169,0.17891970584824324,0.771063603962825,0.050016690188931734,J_25_45,316.2,77.5,0.1857,0.659
1195,23,45,9100.0,4700.0,17.36,residential_dense,0.8,clay,6,76.16,0.0006,0.26175328580890767,49.70224,0.1403697782936385,0.20400627284853776,0.745941348981331,0.05005237817013114,J_25_45,316.2,92.9,0.1514,0.79
1196,23,46,9300.0,4700.0,15.3,residential_light,0.55,hdpe,5,105.6,0.00015,0.141532035280634,61.274803,0.08728253660888098,0.3027417473548961,0.647244033531386,0.05001421911371775,J_25_45,424.3,95.7,0.0929,0.813
1197,23,47,9500.0,4700.0,14.87,residential_light,0.55,hdpe,29,84.48,0.00015,0.18830362865245287,55.64613,0.07862139217814311,0.050020113754513935,0.7159323142203181,0.23404757202516793,J_25_45,583.1,52.5,0.2986,0.446
1198,23,48,9700.0,4700.0,14.1,residential_dense,0.8,concrete,13,107.52,0.0003,0.21435408002806705,47.671867,0.08562901803637551,0.16437169901509335,0.7856047902924442,0.05002351069246233,J_25_50,424.3,79.1,0.2114,0.672
1199,23,49,9900.0,4700.0,15.24,industrial,0.85,concrete,34,87.36,0.0003,0.1950575258647653,41.559044,0.09466572466728831,0.3044217604672075,0.6455547735373256,0.05002346599546688,J_25_50,316.2,35.1,0.4414,0.298
1200,24,0,100.0,4900.0,25.19,residential_light,0.55,hdpe,15,96.8,0.00015,0.10781046044652556,52.66119,0.07000453443874438,0.3670329053705937,0.582954374895497,0.050012719733909305,J_25_0,141.4,75.6,0.1786,0.643
1201,24,1,300.0,4900.0,25.97,residential_light,0.55,pvc,4,96.8,0.0002,0.23629245152726674,37.188732,0.1046210729951143,0.25532337456787607,0.6946640547780236,0.05001257065410039,J_25_0,316.2,88.0,0.0843,0.748
1202,24,2,500.0,4900.0,27.24,residential_dense,0.8,clay,13,71.68,0.0006,0.24136148981216934,32.64966,0.10384037631599177,0.21846932336309857,0.7315039118505136,0.0500267647863879,J_25_0,509.9,71.8,0.2114,0.61
1203,24,3,700.0,4900.0,27.82,residential_dense,0.8,cast_iron,34,101.92,0.0004,0.18424063700107643,42.840977,0.08572728320811689,0.30219995539264205,0.6477784702778023,0.050021574329555465,J_25_5,316.2,37.0,0.3914,0.314
1204,24,4,900.0,4900.0,27.07,residential_light,0.55,pvc,33,73.6,0.0002,0.08148665348519947,45.51808,0.04077271361747075,0.314778434819085,0.4716537124657657,0.21356785271514922,J_25_5,141.4,40.5,0.3329,0.344
1205,24,5,1100.0,4900.0,26.61,residential_light,0.55,pvc,20,84.0,0.0002,0.19867176476329845,51.76159,0.08198760767422564,0.1595474765187628,0.790428385864933,0.05002413761630415,J_25_5,141.4,66.7,0.2214,0.567
1206,24,6,1300.0,4900.0,25.46,green_space,0.2,clay,5,76.8,0.0006,0.24650577425147804,56.678375,0.1313272972758264,0.3221363273339435,0.6278503434590944,0.05001332920696211,J_25_5,316.2,92.8,0.0629,0.789
1207,24,7,1500.0,4900.0,25.35,residential_light,0.55,concrete,20,100.8,0.0003,0.2180194692861142,37.98635,0.0909226450809475,0.28952092669846136,0.6604704497240923,0.050008623577446266,J_25_5,509.9,63.5,0.2214,0.54
1208,24,8,1700.0,4900.0,24.84,green_space,0.2,pvc,13,89.6,0.0002,0.18508511557485732,49.039703,0.10493810110098499,0.3769826414378761,0.5730103975177768,0.05000696104434713,J_25_10,316.2,74.3,0.1314,0.632
1209,24,9,1900.0,4900.0,28.63,residential_dense,0.8,concrete,4,116.16,0.0003,0.15144597058713635,53.186516,0.08069360074653761,0.22530883048898936,0.7246713527788885,0.05001981673212212,J_25_10,141.4,97.8,0.1343,0.831
1210,24,10,2100.0,4900.0,26.6,residential_dense,0.8,hdpe,4,106.48,0.00015,0.1451540613406784,55.557526,0.08893971533118812,0.3027305036045813,0.6472450305973217,0.050024465798096995,J_25_10,141.4,92.1,0.1343,0.783
1211,24,11,2300.0,4900.0,28.28,residential_dense,0.8,pvc,7,94.4,0.0002,0.1751619080098634,43.78401,0.09138063218846913,0.2800434271748841,0.6699376419454933,0.05001893087962247,J_25_10,316.2,86.9,0.16,0.739
1212,24,12,2500.0,4900.0,29.36,residential_dense,0.8,pvc,28,77.6,0.0002,0.12820331549982353,38.368828,0.0645389721107078,0.354789039292648,0.5951955167652688,0.050015443942083106,J_25_10,509.9,46.2,0.34,0.393
1213,24,13,2700.0,4900.0,31.89,residential_dense,0.8,pvc,14,88.8,0.0002,0.10724279063659779,45.832413,0.07051910436319062,0.39282601540241713,0.5571559110822749,0.050018073515307876,J_25_15,316.2,77.7,0.22,0.66
1214,24,14,2900.0,4900.0,31.3,commercial,0.9,pvc,29,76.8,0.0002,0.2004805736184227,42.156128,0.09855964193729622,0.33003011228778667,0.6199284054561103,0.05004148225610287,J_25_15,141.4,49.7,0.3286,0.422
1215,24,15,3100.0,4900.0,33.11,residential_dense,0.8,hdpe,22,90.64,0.00015,0.2585255087162346,43.18509,0.10683869262071444,0.05002083387538474,0.45357662350830347,0.4964025426163117,J_25_15,141.4,57.6,0.2886,0.49
1216,24,16,3300.0,4900.0,31.19,mixed_use,0.65,clay,24,64.64,0.0006,0.27018753457615596,40.80504,0.13670908752563762,0.05003049923929704,0.3659039178347706,0.5840655829259324,J_25_15,316.2,52.6,0.2757,0.447
1217,24,17,3500.0,4900.0,32.04,mixed_use,0.65,pvc,31,75.2,0.0002,0.13099130657772792,42.59513,0.05612598395804692,0.25033217287852305,0.5527868672122273,0.19688095990924967,J_25_15,509.9,46.0,0.3357,0.391
1218,24,18,3700.0,4900.0,30.94,commercial,0.9,concrete,20,100.8,0.0003,0.27581483999125384,52.07502,0.12599368378980336,0.05004179873322179,0.5951016498105512,0.3548565514562269,J_25_20,316.2,65.5,0.2514,0.557
1219,24,19,3900.0,4900.0,34.23,commercial,0.9,concrete,24,96.96,0.0003,0.1835029170841904,41.395042,0.0769463274644672,0.26596444110085254,0.6838265962775727,0.050208962621574774,J_25_20,141.4,54.5,0.2857,0.463
1220,24,20,4100.0,4900.0,31.67,commercial,0.9,pvc,11,91.2,0.0002,0.17178414958652946,57.403103,0.10253670468332254,0.30288822200236354,0.6470787388917174,0.05003303910591904,J_25_20,141.4,84.7,0.1743,0.72
1221,24,21,4300.0,4900.0,34.45,commercial,0.9,clay,20,67.2,0.0006,0.22002518940609025,37.838856,0.09744666153824713,0.07686525083009911,0.4071218742567305,0.5160128749131703,J_25_20,316.2,60.5,0.2514,0.514
1222,24,22,4500.0,4900.0,36.51,commercial,0.9,concrete,15,105.6,0.0003,0.17456204026592687,45.342735,0.10137976647344804,0.1784326570288302,0.5270027199930923,0.2945646229780774,J_25_20,509.9,72.3,0.2086,0.615
1223,24,23,4700.0,4900.0,38.31,commercial,0.9,cast_iron,8,131.04,0.0004,0.21338260707242196,52.255817,0.06812382486522768,0.05000435806836424,0.8999912838632714,0.05000435806836424,J_25_25,316.2,90.0,0.1486,0.765
1224,24,24,4900.0,4900.0,39.77,commercial,0.9,pvc,5,96.0,0.0002,0.12473413594592372,40.081947,0.07518764167466627,0.3359173293890992,0.6140672510933343,0.05001541951756646,J_25_25,141.4,90.2,0.1229,0.767
1225,24,25,5100.0,4900.0,41.67,commercial,0.9,pvc,7,94.4,0.0002,0.16506275340380114,53.265102,0.0965763409448841,0.27714482173890154,0.6728261347264073,0.050029043534691085,J_25_25,141.4,88.8,0.14,0.755
1226,24,26,5300.0,4900.0,43.23,mixed_use,0.65,pvc,11,91.2,0.0002,0.17730279092005863,41.034374,0.08678668583333815,0.27049047528944525,0.679493868207535,0.050015656503019645,J_25_25,316.2,79.2,0.1643,0.673
1227,24,27,5500.0,4900.0,43.81,mixed_use,0.65,cast_iron,5,134.4,0.0004,0.3,45.88904,0.09213702289112893,0.11232811674688034,0.8376515842991322,0.050020298953987394,J_25_25,509.9,88.7,0.1129,0.754
1228,24,28,5700.0,4900.0,45.01,mixed_use,0.65,pvc,14,88.8,0.0002,0.1647533738854364,41.646286,0.08059264529975768,0.28200671713734277,0.6679818475832264,0.05001143527943081,J_25_30,316.2,79.6,0.19,0.677
1229,24,29,5900.0,4900.0,45.74,commercial,0.9,pvc,22,82.4,0.0002,0.18382210514661548,39.021217,0.0769887335379986,0.1862691702786771,0.5610443138045418,0.2526865159167811,J_25_30,141.4,59.5,0.2686,0.506
1230,24,30,6100.0,4900.0,41.98,commercial,0.9,cast_iron,6,133.28,0.0004,0.23519084676682728,58.592903,0.0883837856073776,0.05000849092435781,0.8999830181512843,0.05000849092435781,J_25_30,141.4,93.1,0.1314,0.791
1231,24,31,6300.0,4900.0,39.91,commercial,0.9,clay,13,71.68,0.0006,0.2876866590282737,38.83029,0.13688984726751222,0.08270220367884044,0.6915409693839707,0.22575682693718896,J_25_30,316.2,73.9,0.1914,0.628
1232,24,32,6500.0,4900.0,39.88,commercial,0.9,concrete,32,89.28,0.0003,0.19163199771873182,38.035088,0.08180413369392445,0.21147623132833518,0.7384957157022162,0.05002805296944862,J_25_30,509.9,39.5,0.3543,0.336
1233,24,33,6700.0,4900.0,41.34,residential_dense,0.8,pvc,33,73.6,0.0002,0.12982118613851207,35.02242,0.06975484719547546,0.34148964779243407,0.6084914862488721,0.050018865958693925,J_25_35,316.2,35.9,0.3829,0.305
1234,24,34,6900.0,4900.0,36.92,commercial,0.9,pvc,23,81.6,0.0002,0.2171020852823101,50.100334,0.11684284586583382,0.27430815890912047,0.53519552268845,0.19049631840242953,J_25_35,141.4,60.1,0.2771,0.511
1235,24,35,7100.0,4900.0,38.49,commercial,0.9,pvc,33,73.6,0.0002,0.12073309771638173,39.666397,0.07057127028353025,0.3863956979244092,0.5635883090890604,0.05001599298653028,J_25_35,141.4,39.3,0.3629,0.334
1236,24,36,7300.0,4900.0,37.7,residential_dense,0.8,pvc,25,80.0,0.0002,0.15577871945762617,53.08625,0.08296935290929464,0.22283408356613124,0.4590441113764227,0.31812180505744597,J_25_35,316.2,58.6,0.3143,0.498
1237,24,37,7500.0,4900.0,34.52,residential_dense,0.8,clay,18,68.48,0.0006,0.2628779879057604,40.56551,0.13336400956156408,0.05214009222529342,0.6589019333314526,0.288957974443254,J_25_35,509.9,67.3,0.2543,0.572
1238,24,38,7700.0,4900.0,34.4,residential_dense,0.8,pvc,19,84.8,0.0002,0.2527544964548557,49.6034,0.11514013813552362,0.06829075086000667,0.7403285257137344,0.19138072342625884,J_25_40,316.2,70.5,0.2629,0.599
1239,24,39,7900.0,4900.0,33.77,residential_dense,0.8,pvc,6,95.2,0.0002,0.13862825098148615,41.282425,0.07604112741594789,0.31551091021977856,0.63447621104773,0.05001287873249146,J_25_40,141.4,86.1,0.1514,0.732
1240,24,40,8100.0,4900.0,29.59,residential_dense,0.8,concrete,18,102.72,0.0003,0.2542571766727305,53.64053,0.10420486553793314,0.05003566689946198,0.7979272233728169,0.15203710972772116,J_25_40,141.4,71.3,0.2543,0.606
1241,24,41,8300.0,4900.0,27.15,residential_dense,0.8,clay,15,70.4,0.0006,0.25737861366458265,42.53511,0.11378820534067058,0.2064935582650158,0.7434778758077927,0.050028565927191494,J_25_40,316.2,75.8,0.2286,0.644
1242,24,42,8500.0,4900.0,23.87,residential_dense,0.8,pvc,34,72.8,0.0002,0.10851254709203044,45.799,0.0653963796815544,0.42554855187496343,0.5244381090716315,0.05001333905340508,J_25_40,509.9,41.5,0.3914,0.353
1243,24,43,8700.0,4900.0,20.48,green_space,0.2,clay,6,76.16,0.0006,0.2695460787885132,46.26981,0.13614368892398576,0.33432812892710523,0.6156639310527848,0.05000794002010993,J_25_45,316.2,92.6,0.0714,0.787
1244,24,44,8900.0,4900.0,18.09,residential_light,0.55,concrete,7,113.28,0.0003,0.18624881482364142,51.8443,0.10462814635130017,0.3130689650957197,0.6369128536745668,0.05001818122971343,J_25_45,141.4,90.0,0.11,0.765
1245,24,45,9100.0,4900.0,15.23,industrial,0.85,pvc,5,96.0,0.0002,0.16510729482622657,44.9632,0.08732693889939779,0.25642354885993446,0.6935559892234172,0.05002046191664832,J_25_45,141.4,92.3,0.1929,0.785
1246,24,46,9300.0,4900.0,14.82,residential_dense,0.8,hdpe,10,101.2,0.00015,0.1770046415197553,41.78663,0.09208905643960522,0.2967094749181161,0.6532691297397216,0.050021395342162225,J_25_45,316.2,78.3,0.1857,0.666
1247,24,47,9500.0,4900.0,13.05,residential_dense,0.8,concrete,28,93.12,0.0003,0.25183631113405924,40.734722,0.08650695380022899,0.15374867100793327,0.7960275230374465,0.05022380595462024,J_25_45,509.9,44.9,0.34,0.382
1248,24,48,9700.0,4900.0,13.74,residential_dense,0.8,hdpe,17,95.04,0.00015,0.18264854382654117,44.268684,0.09278264935105578,0.2841766151406664,0.665799259511514,0.050024125347819554,J_25_50,316.2,73.6,0.2457,0.626
1249,24,49,9900.0,4900.0,12.14,residential_dense,0.8,cast_iron,2,137.76,0.0004,0.23132454512564385,48.280178,0.09653392563500858,0.2232875769494462,0.7266991664595965,0.05001325659095727,J_25_50,141.4,97.6,0.1171,0.83
1250,25,0,100.0,5100.0,25.4,residential_light,0.55,clay,10,73.6,0.0006,0.22043774928819782,53.2975,0.09084861298087485,0.06689777922853353,0.8830692579875288,0.050032962783937616,J_25_0,141.4,85.0,0.1357,0.722
1251,25,1,300.0,5100.0,27.23,industrial,0.85,concrete,9,111.36,0.0003,0.20088654985262958,41.287373,0.0767340674077946,0.1706513921998346,0.7793316155503089,0.050016992249856417,J_25_0,316.2,83.6,0.2271,0.711
1252,25,2,500.0,5100.0,25.13,residential_light,0.55,concrete,20,100.8,0.0003,0.15795616908187826,36.503174,0.07632247864165419,0.35163836874845583,0.5983550104925437,0.050006620759000434,J_25_0,509.9,60.2,0.2214,0.512
1253,25,3,700.0,5100.0,27.65,residential_light,0.55,clay,25,64.0,0.0006,0.2286812871032399,40.53043,0.07708023894293524,0.05002082304158554,0.8104924666493107,0.13948671030910376,J_25_5,316.2,51.3,0.2643,0.436
1254,25,4,900.0,5100.0,28.25,residential_light,0.55,pvc,3,97.6,0.0002,0.18941285733933183,53.354836,0.10575785332059492,0.28977453946606535,0.6602076042290236,0.050017856304911075,J_25_5,141.4,96.5,0.0757,0.82
1255,25,5,1100.0,5100.0,25.36,green_space,0.2,clay,33,58.88,0.0006,0.21960984724346513,43.031677,0.09574503917471125,0.3287331170736281,0.6212588644418958,0.050008018484476044,J_25_5,141.4,39.9,0.3029,0.339
1256,25,6,1300.0,5100.0,27.84,residential_dense,0.8,cast_iron,14,124.32,0.0004,0.3,40.693947,0.0653450061974222,0.05000229523893585,0.8999954095221282,0.05000229523893585,J_25_5,316.2,71.8,0.22,0.61
1257,25,7,1500.0,5100.0,26.43,residential_dense,0.8,pvc,13,89.6,0.0002,0.17334938193780774,43.63867,0.08027197115701673,0.20401543263020191,0.7459616057827071,0.05002296158709094,J_25_5,509.9,76.5,0.2114,0.65
1258,25,8,1700.0,5100.0,25.54,residential_dense,0.8,pvc,19,84.8,0.0002,0.09953306204073212,39.633926,0.05826645297535581,0.25215660092573366,0.4695746321037712,0.2782687669704952,J_25_10,316.2,61.4,0.2629,0.522
1259,25,9,1900.0,5100.0,26.82,industrial,0.85,concrete,28,93.12,0.0003,0.2070697289010941,43.642303,0.09812945957758508,0.32915582295002027,0.620301425681516,0.050542751368463694,J_25_10,141.4,50.4,0.39,0.428
1260,25,10,2100.0,5100.0,28.4,mixed_use,0.65,clay,8,74.88,0.0006,0.2624171986413784,44.65172,0.08969689244228199,0.05000645989830673,0.8999870802033865,0.05000645989830673,J_25_10,141.4,83.3,0.1386,0.708
1261,25,11,2300.0,5100.0,29.05,residential_dense,0.8,hdpe,9,102.08,0.00015,0.14951988477065703,53.830296,0.08542611172046523,0.3103299448736978,0.639651734613635,0.05001832051266726,J_25_10,316.2,86.8,0.1771,0.738
1262,25,12,2500.0,5100.0,30.62,mixed_use,0.65,cast_iron,8,131.04,0.0004,0.2927349878130587,39.64364,0.099983098152297,0.18362052472371435,0.7663652540347989,0.050014221241486655,J_25_10,509.9,83.7,0.1386,0.711
1263,25,13,2700.0,5100.0,30.08,mixed_use,0.65,cast_iron,32,104.16,0.0004,0.19810375527772828,51.38285,0.07040412971185966,0.19689528906638362,0.6433261055653865,0.15977860536822985,J_25_15,316.2,42.0,0.3443,0.357
1264,25,14,2900.0,5100.0,31.77,residential_dense,0.8,clay,23,65.28,0.0006,0.2531558042563031,33.881252,0.09421777462277732,0.05001560243884132,0.3982074505650418,0.5517769469961169,J_25_15,141.4,53.7,0.2971,0.456
1265,25,15,3100.0,5100.0,30.44,residential_dense,0.8,clay,5,76.8,0.0006,0.19020265501844577,38.01042,0.08985455470358801,0.2519279470549564,0.6980563534263247,0.05001569951871897,J_25_15,141.4,86.7,0.1429,0.737
1266,25,16,3300.0,5100.0,31.75,residential_dense,0.8,concrete,4,116.16,0.0003,0.14873562899320047,41.43361,0.07871136675431897,0.2909488522272561,0.6590378487937633,0.05001329897898061,J_25_15,316.2,91.7,0.1343,0.779
1267,25,17,3500.0,5100.0,30.86,mixed_use,0.65,cast_iron,18,119.84,0.0004,0.21073990905199055,46.354847,0.07357709675767118,0.17581464180560707,0.774171070654683,0.050014287539709844,J_25_15,509.9,67.4,0.2243,0.573
1268,25,18,3700.0,5100.0,31.04,commercial,0.9,concrete,31,90.24,0.0003,0.16305104364007972,46.134518,0.07615381111978833,0.2720544764319189,0.6779251813993941,0.05002034216868701,J_25_20,316.2,45.2,0.3457,0.384
1269,25,19,3900.0,5100.0,33.32,mixed_use,0.65,pvc,24,80.8,0.0002,0.1396069368710063,38.114845,0.08090435634684313,0.08465296244737286,0.47605050361450046,0.4392965339381267,J_25_20,141.4,54.7,0.2757,0.465
1270,25,20,4100.0,5100.0,33.95,commercial,0.9,concrete,21,99.84,0.0003,0.16375558234625198,50.73268,0.08396684521646368,0.29850626045219647,0.6358319768612758,0.06566176268652778,J_25_20,141.4,64.1,0.26,0.545
1271,25,21,4300.0,5100.0,34.75,mixed_use,0.65,concrete,30,91.2,0.0003,0.17530534684498267,50.088345,0.06561553760256397,0.06472764558012684,0.5026650596307752,0.43260729478909793,J_25_20,316.2,49.6,0.3271,0.422
1272,25,22,4500.0,5100.0,34.78,commercial,0.9,cast_iron,3,136.64,0.0004,0.21386871442996386,54.944588,0.09749614754804865,0.19033064280020257,0.7596436844626641,0.050025672737133396,J_25_20,509.9,97.4,0.1057,0.828
1273,25,23,4700.0,5100.0,37.58,commercial,0.9,pvc,8,93.6,0.0002,0.1739689981142192,39.336147,0.09288892328641184,0.2894821212628171,0.6604926711001827,0.05002520763700012,J_25_25,316.2,81.0,0.1486,0.688
1274,25,24,4900.0,5100.0,41.17,mixed_use,0.65,pvc,33,73.6,0.0002,0.1590458492605624,40.836037,0.06633961462777424,0.27505431435017946,0.6743567958680226,0.05058888978179802,J_25_25,141.4,40.4,0.3529,0.343
1275,25,25,5100.0,5100.0,41.94,mixed_use,0.65,hdpe,22,90.64,0.00015,0.13601476101442359,37.722244,0.08220048151635216,0.20909735514255368,0.4877050887399472,0.3031975561174991,J_25_25,141.4,56.4,0.2586,0.479
1276,25,26,5300.0,5100.0,45.5,mixed_use,0.65,cast_iron,21,116.48,0.0004,0.25034211335556333,44.792046,0.09805598495904541,0.10695263959749324,0.6970497332527371,0.19599762714976968,J_25_25,316.2,59.6,0.25,0.507
1277,25,27,5500.0,5100.0,44.35,commercial,0.9,clay,12,72.32,0.0006,0.2589087517429303,56.03495,0.16325522404227155,0.2690413162896594,0.6808887970942403,0.05006988661610029,J_25_25,509.9,83.3,0.1829,0.708
1278,25,28,5700.0,5100.0,44.24,mixed_use,0.65,concrete,23,97.92,0.0003,0.177327906799643,42.92563,0.08954677510444584,0.13072732825401595,0.5017673449529061,0.367505326793078,J_25_30,316.2,55.0,0.2671,0.468
1279,25,29,5900.0,5100.0,43.22,commercial,0.9,concrete,7,113.28,0.0003,0.20263832887245378,51.04488,0.08695703956310871,0.14779493631602125,0.8021767054357236,0.050028358248255064,J_25_30,141.4,87.4,0.14,0.743
1280,25,30,6100.0,5100.0,42.67,commercial,0.9,concrete,24,96.96,0.0003,0.29368330722622704,50.962658,0.08694402729757059,0.05001617854204898,0.8696535260155228,0.08033029544242823,J_25_30,141.4,58.0,0.2857,0.493
1281,25,31,6300.0,5100.0,41.13,commercial,0.9,concrete,33,88.32,0.0003,0.20359718497926627,53.586754,0.1060679762284601,0.25558730599800755,0.6943719845747017,0.050040709427290754,J_25_30,316.2,42.6,0.3629,0.362
1282,25,32,6500.0,5100.0,40.67,commercial,0.9,pvc,9,92.8,0.0002,0.2289344456281984,49.989185,0.09237945050859592,0.10830185392766302,0.8416647740263795,0.050033372045957404,J_25_30,509.9,84.4,0.1571,0.717
1283,25,33,6700.0,5100.0,39.71,residential_dense,0.8,concrete,28,93.12,0.0003,0.14301119468963222,38.880882,0.0690773034586475,0.33922993808343155,0.6107545039211458,0.050015557995422545,J_25_35,316.2,44.7,0.34,0.38
1284,25,34,6900.0,5100.0,36.94,mixed_use,0.65,concrete,11,109.44,0.0003,0.170298525670477,49.911194,0.09289533801026748,0.31577946261242845,0.6342022706563307,0.05001826673124082,J_25_35,141.4,78.5,0.1643,0.667
1285,25,35,7100.0,5100.0,35.52,residential_dense,0.8,hdpe,18,94.16,0.00015,0.1617621133965451,41.675896,0.08937255358569393,0.05001697529454418,0.5815229050988311,0.3684601196066248,J_25_35,141.4,67.8,0.2543,0.576
1286,25,36,7300.0,5100.0,34.19,commercial,0.9,concrete,27,94.08,0.0003,0.1700118995554035,36.50467,0.07449679461475085,0.27164932286999294,0.6783288134606057,0.050021863669401305,J_25_35,316.2,47.3,0.3114,0.402
1287,25,37,7500.0,5100.0,35.58,residential_dense,0.8,clay,5,76.8,0.0006,0.2726507891937088,41.175117,0.11932677456993454,0.15265390896148132,0.7973071639877584,0.050038927050760226,J_25_35,509.9,89.5,0.1429,0.761
1288,25,38,7700.0,5100.0,32.72,residential_dense,0.8,concrete,31,90.24,0.0003,0.1705502269985248,37.970455,0.0718765441007578,0.24934005579764412,0.7006401590677452,0.05001978513461056,J_25_40,316.2,39.5,0.3657,0.336
1289,25,39,7900.0,5100.0,29.99,residential_dense,0.8,hdpe,24,88.88,0.00015,0.16894408232277627,41.949295,0.07705914932860107,0.2673132994222055,0.6826628881632955,0.050023812414498936,J_25_40,141.4,52.6,0.3057,0.447
1290,25,40,8100.0,5100.0,30.36,mixed_use,0.65,clay,34,58.24,0.0006,0.26637658545022896,46.1988,0.07234059421165648,0.05002118419203218,0.46670065088172064,0.4832781649262472,J_25_40,141.4,37.8,0.3614,0.321
1291,25,41,8300.0,5100.0,29.84,green_space,0.2,hdpe,17,95.04,0.00015,0.2051586592805779,39.6136,0.10867040993014201,0.3897186478246413,0.5602771214666745,0.05000423070868426,J_25_40,316.2,65.7,0.1657,0.558
1292,25,42,8500.0,5100.0,24.44,green_space,0.2,pvc,2,98.4,0.0002,0.20129562877883705,47.807217,0.1191134329736429,0.37721522006068614,0.5727794808409962,0.050005299098317704,J_25_40,509.9,97.1,0.0371,0.825
1293,25,43,8700.0,5100.0,22.33,green_space,0.2,concrete,4,116.16,0.0003,0.20479428874954053,47.217857,0.1240964428920348,0.40764409622892916,0.5423515867060945,0.05000431706497632,J_25_45,316.2,94.7,0.0543,0.805
1294,25,44,8900.0,5100.0,18.82,residential_dense,0.8,cast_iron,14,124.32,0.0004,0.29688305142810306,54.959892,0.10543310439071416,0.11678713016344046,0.8331776180355283,0.050035251801031175,J_25_45,141.4,77.8,0.22,0.661
1295,25,45,9100.0,5100.0,16.35,residential_dense,0.8,concrete,18,102.72,0.0003,0.22875893220418,42.2847,0.11308298405297919,0.05001613651980343,0.484898986066855,0.46508487741334165,J_25_45,141.4,64.6,0.2543,0.549
1296,25,46,9300.0,5100.0,15.71,residential_light,0.55,pvc,21,83.2,0.0002,0.1732931319191046,36.50138,0.06767813473907588,0.24171545273408893,0.7082759619809035,0.050008585285007456,J_25_45,316.2,58.9,0.23,0.501
1297,25,47,9500.0,5100.0,13.53,residential_light,0.55,pvc,7,94.4,0.0002,0.1503843960656941,38.99281,0.08576431502697036,0.3484973092629509,0.6014932371937508,0.05000945354329819,J_25_45,509.9,83.4,0.11,0.709
1298,25,48,9700.0,5100.0,13.78,residential_light,0.55,cast_iron,3,136.64,0.0004,0.23664232399034377,52.184326,0.10596566271464758,0.2480822924883153,0.7019053686795189,0.05001233883216575,J_25_50,316.2,96.0,0.0757,0.816
